6.299679e-02	6.615091e-02	7.132699e-02	7.746277e-02	8.392853e-02	9.041270e-02	9.677076e-02	1.029349e-01	1.088709e-01	1.145598e-01	1.199895e-01	1.251513e-01	1.300383e-01	1.346445e-01	1.389641e-01	1.429906e-01	1.467152e-01	1.501227e-01	1.531819e-01	1.558249e-01	1.579037e-01	1.591367e-01	1.591813e-01	1.581862e-01	1.568814e-01	1.555694e-01	1.543315e-01	1.531895e-01	1.521506e-01	1.512186e-01	1.503950e-01	1.496805e-01	1.490745e-01	1.485752e-01	1.481797e-01	1.478841e-01	1.476835e-01	1.475715e-01	1.475409e-01	1.475828e-01	1.476872e-01	1.478426e-01	1.480360e-01	1.482533e-01	1.484794e-01	1.486988e-01	1.488965e-01	1.490586e-01	1.491737e-01	1.492335e-01	
6.299511e-02	6.615734e-02	7.134249e-02	7.748593e-02	8.395830e-02	9.044867e-02	9.681282e-02	1.029830e-01	1.089252e-01	1.146202e-01	1.200559e-01	1.252233e-01	1.301156e-01	1.347261e-01	1.390487e-01	1.430758e-01	1.467965e-01	1.501913e-01	1.532205e-01	1.557990e-01	1.577503e-01	1.587682e-01	1.585700e-01	1.574808e-01	1.561631e-01	1.548558e-01	1.536245e-01	1.524884e-01	1.514551e-01	1.505283e-01	1.497102e-01	1.490014e-01	1.484012e-01	1.479079e-01	1.475185e-01	1.472290e-01	1.470343e-01	1.469281e-01	1.469029e-01	1.469499e-01	1.470589e-01	1.472184e-01	1.474153e-01	1.476354e-01	1.478638e-01	1.480849e-01	1.482838e-01	1.484468e-01	1.485624e-01	1.486224e-01	
6.298290e-02	6.616235e-02	7.136642e-02	7.752555e-02	8.401123e-02	9.051392e-02	9.689016e-02	1.030725e-01	1.090268e-01	1.147338e-01	1.201812e-01	1.253599e-01	1.302623e-01	1.348813e-01	1.392095e-01	1.432372e-01	1.469491e-01	1.503169e-01	1.532827e-01	1.557268e-01	1.574191e-01	1.580258e-01	1.574283e-01	1.562005e-01	1.548503e-01	1.535369e-01	1.523055e-01	1.511714e-01	1.501415e-01	1.492198e-01	1.484082e-01	1.477073e-01	1.471161e-01	1.466328e-01	1.462541e-01	1.459756e-01	1.457921e-01	1.456969e-01	1.456823e-01	1.457393e-01	1.458576e-01	1.460254e-01	1.462296e-01	1.464560e-01	1.466895e-01	1.469146e-01	1.471166e-01	1.472816e-01	1.473985e-01	1.474591e-01	
6.294332e-02	6.615104e-02	7.138537e-02	7.756884e-02	8.407465e-02	9.059566e-02	9.698970e-02	1.031898e-01	1.091618e-01	1.148865e-01	1.203511e-01	1.255461e-01	1.304633e-01	1.350945e-01	1.394303e-01	1.434575e-01	1.471540e-01	1.504772e-01	1.533410e-01	1.555735e-01	1.568759e-01	1.569255e-01	1.559091e-01	1.545305e-01	1.531204e-01	1.517749e-01	1.505226e-01	1.493748e-01	1.483371e-01	1.474127e-01	1.466029e-01	1.459076e-01	1.453252e-01	1.448531e-01	1.444875e-01	1.442235e-01	1.440552e-01	1.439755e-01	1.439764e-01	1.440484e-01	1.441808e-01	1.443617e-01	1.445777e-01	1.448144e-01	1.450565e-01	1.452887e-01	1.454961e-01	1.456651e-01	1.457846e-01	1.458465e-01	
6.285303e-02	6.610296e-02	7.138088e-02	7.759811e-02	8.413091e-02	9.067594e-02	9.709308e-02	1.033161e-01	1.093111e-01	1.150584e-01	1.205451e-01	1.257609e-01	1.306968e-01	1.353431e-01	1.396876e-01	1.437121e-01	1.473845e-01	1.506424e-01	1.533604e-01	1.553004e-01	1.560972e-01	1.555325e-01	1.541681e-01	1.526336e-01	1.511335e-01	1.497245e-01	1.484247e-01	1.472418e-01	1.461798e-01	1.452406e-01	1.444242e-01	1.437292e-01	1.431529e-01	1.426914e-01	1.423399e-01	1.420926e-01	1.419428e-01	1.418827e-01	1.419036e-01	1.419955e-01	1.421472e-01	1.423462e-01	1.425789e-01	1.428306e-01	1.430857e-01	1.433287e-01	1.435447e-01	1.437202e-01	1.438439e-01	1.439078e-01	
6.268400e-02	6.599393e-02	7.133112e-02	7.759224e-02	8.415877e-02	9.073303e-02	9.717789e-02	1.034283e-01	1.094505e-01	1.152248e-01	1.207376e-01	1.259781e-01	1.309358e-01	1.355991e-01	1.399523e-01	1.439704e-01	1.476084e-01	1.507778e-01	1.533049e-01	1.548771e-01	1.550903e-01	1.539572e-01	1.523128e-01	1.506175e-01	1.490016e-01	1.475013e-01	1.461293e-01	1.448911e-01	1.437889e-01	1.428230e-01	1.419915e-01	1.412912e-01	1.407179e-01	1.402661e-01	1.399295e-01	1.397011e-01	1.395731e-01	1.395366e-01	1.395821e-01	1.396990e-01	1.398752e-01	1.400978e-01	1.403525e-01	1.406241e-01	1.408969e-01	1.411549e-01	1.413831e-01	1.415677e-01	1.416975e-01	1.417645e-01	
6.240536e-02	6.579812e-02	7.121265e-02	7.752823e-02	8.413482e-02	9.074276e-02	9.721906e-02	1.035002e-01	1.095530e-01	1.153575e-01	1.208994e-01	1.261672e-01	1.311487e-01	1.358299e-01	1.401906e-01	1.441977e-01	1.477898e-01	1.508481e-01	1.531438e-01	1.542910e-01	1.538959e-01	1.522987e-01	1.504069e-01	1.485415e-01	1.467893e-01	1.451768e-01	1.437141e-01	1.424054e-01	1.412514e-01	1.402501e-01	1.393979e-01	1.386893e-01	1.381179e-01	1.376764e-01	1.373567e-01	1.371502e-01	1.370478e-01	1.370395e-01	1.371147e-01	1.372617e-01	1.374680e-01	1.377195e-01	1.380016e-01	1.382983e-01	1.385934e-01	1.388705e-01	1.391143e-01	1.393109e-01	1.394487e-01	1.395197e-01	
6.198527e-02	6.549002e-02	7.100210e-02	7.738264e-02	8.403483e-02	9.067983e-02	9.719008e-02	1.035043e-01	1.095896e-01	1.154261e-01	1.209989e-01	1.262952e-01	1.313012e-01	1.359999e-01	1.403658e-01	1.443562e-01	1.478920e-01	1.508204e-01	1.528561e-01	1.535504e-01	1.525746e-01	1.506074e-01	1.484799e-01	1.464317e-01	1.445268e-01	1.427871e-01	1.412216e-01	1.398334e-01	1.386215e-01	1.375816e-01	1.367074e-01	1.359911e-01	1.354236e-01	1.349956e-01	1.346968e-01	1.345169e-01	1.344452e-01	1.344706e-01	1.345810e-01	1.347639e-01	1.350057e-01	1.352917e-01	1.356062e-01	1.359328e-01	1.362546e-01	1.365548e-01	1.368175e-01	1.370284e-01	1.371760e-01	1.372520e-01	
6.139307e-02	6.504653e-02	7.067758e-02	7.713282e-02	8.383487e-02	9.051890e-02	9.706416e-02	1.034120e-01	1.095304e-01	1.153991e-01	1.210027e-01	1.263272e-01	1.313568e-01	1.360710e-01	1.404387e-01	1.444070e-01	1.478779e-01	1.506652e-01	1.524307e-01	1.526794e-01	1.511865e-01	1.489016e-01	1.465373e-01	1.442922e-01	1.422207e-01	1.403434e-01	1.386685e-01	1.371976e-01	1.359273e-01	1.348506e-01	1.339581e-01	1.332389e-01	1.326811e-01	1.322727e-01	1.320013e-01	1.318546e-01	1.318202e-01	1.318855e-01	1.320374e-01	1.322621e-01	1.325451e-01	1.328708e-01	1.332228e-01	1.335838e-01	1.339363e-01	1.342630e-01	1.345474e-01	1.347749e-01	1.349337e-01	1.350153e-01	
6.060395e-02	6.444931e-02	7.021976e-02	7.675764e-02	8.351205e-02	9.023535e-02	9.681491e-02	1.031952e-01	1.093452e-01	1.152445e-01	1.208771e-01	1.262275e-01	1.312779e-01	1.360041e-01	1.403692e-01	1.443101e-01	1.477110e-01	1.503558e-01	1.518624e-01	1.517062e-01	1.497698e-01	1.471829e-01	1.445704e-01	1.421124e-01	1.398624e-01	1.378404e-01	1.360539e-01	1.345021e-01	1.331783e-01	1.320718e-01	1.311692e-01	1.304560e-01	1.299170e-01	1.295373e-01	1.293021e-01	1.291969e-01	1.292078e-01	1.293204e-01	1.295205e-01	1.297933e-01	1.301232e-01	1.304938e-01	1.308879e-01	1.312874e-01	1.316741e-01	1.320302e-01	1.323388e-01	1.325848e-01	1.327560e-01	1.328439e-01	
